Unnamed: 0,abv,id,name_x,style,brewery_id,ounces,ID,name_y,city,state,city_state
788,0.08,2027,Hyzer Flip,American Double / Imperial IPA,172,16.0,172,Fiddlehead Brewing Company,Shelburne, VT,"Shelburne,  VT"
789,0.08,1929,Second Fiddle,American Double / Imperial IPA,172,16.0,172,Fiddlehead Brewing Company,Shelburne, VT,"Shelburne,  VT"
790,0.06,1858,Hodad Porter,American Porter,172,16.0,172,Fiddlehead Brewing Company,Shelburne, VT,"Shelburne,  VT"
791,0.04,2591,Weiss Weiss Baby,Kristalweizen,36,12.0,36,Figueroa Mountain Brewing Company,Buellton, CA,"Buellton,  CA"
792,0.06,2590,Czech Yo Self,Czech Pilsener,36,12.0,36,Figueroa Mountain Brewing Company,Buellton, CA,"Buellton,  CA"
793,0.05,1968,FMB 101,Kölsch,36,12.0,36,Figueroa Mountain Brewing Company,Buellton, CA,"Buellton,  CA"
794,0.09,1981,Hardcore Chimera,American Double / Imperial IPA,256,16.0,256,Finch's Beer Company,Chicago, IL,"Chicago,  IL"
795,0.08,1664,Sobek & Set,American Black Ale,256,16.0,256,Finch's Beer Company,Chicago, IL,"Chicago,  IL"
796,0.09,1663,Nuclear Winter,Belgian Strong Dark Ale,256,16.0,256,Finch's Beer Company,Chicago, IL,"Chicago,  IL"
797,0.05,1662,Wet Hot American Wheat Ale,American Pale Wheat Ale,256,16.0,256,Finch's Beer Company,Chicago, IL,"Chicago,  IL"
798,0.05,941,Secret Stache Stout,American Stout,256,16.0,256,Finch's Beer Company,Chicago, IL,"Chicago,  IL"
799,0.08,935,Fascist Pig Ale,American Amber / Red Ale,256,16.0,256,Finch's Beer Company,Chicago, IL,"Chicago,  IL"
800,0.06,809,Cut Throat Pale Ale,American Pale Ale (APA),256,16.0,256,Finch's Beer Company,Chicago, IL,"Chicago,  IL"
801,0.07,481,Threadless IPA,American IPA,256,16.0,256,Finch's Beer Company,Chicago, IL,"Chicago,  IL"
802,0.06,351,Cut Throat Pale Ale (2011),American Pale Ale (APA),256,16.0,256,Finch's Beer Company,Chicago, IL,"Chicago,  IL"
803,0.05,350,Golden Wing Blonde Ale,American Blonde Ale,256,16.0,256,Finch's Beer Company,Chicago, IL,"Chicago,  IL"
804,0.04,2569,Easy Jack,American IPA,48,12.0,48,Firestone Walker Brewing Company,Paso Robles, CA,"Paso Robles,  CA"
805,0.07,2463,Union Jack,American IPA,48,12.0,48,Firestone Walker Brewing Company,Paso Robles, CA,"Paso Robles,  CA"
806,0.05,2462,Pivo Pils,German Pilsener,48,12.0,48,Firestone Walker Brewing Company,Paso Robles, CA,"Paso Robles,  CA"
807,0.05,1957,805 Blonde Ale,American Blonde Ale,48,12.0,48,Firestone Walker Brewing Company,Paso Robles, CA,"Paso Robles,  CA"
808,0.05,1733,805,American Blonde Ale,48,12.0,48,Firestone Walker Brewing Company,Paso Robles, CA,"Paso Robles,  CA"
809,0.07,2624,Deflator,Doppelbock,16,16.0,16,Flat 12 Bierwerks,Indianapolis, IN,"Indianapolis,  IN"
810,0.05,2284,Hinchtown Hammer Down,American Blonde Ale,16,16.0,16,Flat 12 Bierwerks,Indianapolis, IN,"Indianapolis,  IN"
811,0.06,1610,Half Cycle IPA,American IPA,16,16.0,16,Flat 12 Bierwerks,Indianapolis, IN,"Indianapolis,  IN"
812,,520,Inclined Plane Ale,American IPA,532,12.0,532,Flat Rock Brewing Company,Smithton, PA,"Smithton,  PA"
813,0.06,2554,Moped Traveler,American Pale Ale (APA),54,16.0,54,Flesk Brewing Company,Lombard, IL,"Lombard,  IL"
814,0.07,608,Snake Dog IPA,American IPA,521,12.0,521,Flying Dog Brewery,Frederick, MD,"Frederick,  MD"
815,0.05,607,Underdog Atlantic Lager,American Pale Lager,521,12.0,521,Flying Dog Brewery,Frederick, MD,"Frederick,  MD"
816,0.04,2567,Flying Mouse 8,American Porter,50,12.0,50,Flying Mouse Brewery,Troutville, VA,"Troutville,  VA"
817,0.07,2566,Flying Mouse 4,American IPA,50,12.0,50,Flying Mouse Brewery,Troutville, VA,"Troutville,  VA"
818,0.08,1899,La Ferme Urbaine Farmhouse Ale,Saison / Farmhouse Ale,279,12.0,279,Foolproof Brewing Company,Pawtucket, RI,"Pawtucket,  RI"
819,0.06,983,Backyahd IPA,American IPA,279,12.0,279,Foolproof Brewing Company,Pawtucket, RI,"Pawtucket,  RI"
820,0.07,982,Raincloud Robust Porter,American Porter,279,12.0,279,Foolproof Brewing Company,Pawtucket, RI,"Pawtucket,  RI"
821,0.04,981,Barstool American Golden Ale,American Blonde Ale,279,12.0,279,Foolproof Brewing Company,Pawtucket, RI,"Pawtucket,  RI"
822,0.05,2111,What the Butler Saw,Witbier,217,12.0,217,Forgotten Boardwalk,Cherry Hill, NJ,"Cherry Hill,  NJ"
823,0.07,2110,1916 Shore Shiver,American IPA,217,12.0,217,Forgotten Boardwalk,Cherry Hill, NJ,"Cherry Hill,  NJ"
824,0.05,2172,Quick WIT,Belgian Pale Ale,206,12.0,206,Fort George Brewery,Astoria, OR,"Astoria,  OR"
825,0.06,2171,The Optimist,American IPA,206,12.0,206,Fort George Brewery,Astoria, OR,"Astoria,  OR"
826,0.04,1911,Suicide Squeeze IPA,American IPA,206,16.0,206,Fort George Brewery,Astoria, OR,"Astoria,  OR"
827,0.07,1803,Java the Hop,American IPA,206,16.0,206,Fort George Brewery,Astoria, OR,"Astoria,  OR"
828,0.06,1566,Next Adventure Black IPA,American Black Ale,206,16.0,206,Fort George Brewery,Astoria, OR,"Astoria,  OR"
829,0.07,1515,3-Way IPA (2013),American IPA,206,16.0,206,Fort George Brewery,Astoria, OR,"Astoria,  OR"
830,0.06,1214,Tender Loving Empire NWPA,American Pale Ale (APA),206,16.0,206,Fort George Brewery,Astoria, OR,"Astoria,  OR"
831,0.05,674,Quick Wit Belgianesque Ale,Witbier,206,16.0,206,Fort George Brewery,Astoria, OR,"Astoria,  OR"
832,0.06,562,Sunrise Oatmeal Pale Ale,American Pale Ale (APA),206,16.0,206,Fort George Brewery,Astoria, OR,"Astoria,  OR"
833,0.09,552,Cavatica Stout,American Double / Imperial Stout,206,16.0,206,Fort George Brewery,Astoria, OR,"Astoria,  OR"
834,0.05,319,1811 Lager,American Amber / Red Lager,206,16.0,206,Fort George Brewery,Astoria, OR,"Astoria,  OR"
835,0.07,318,Vortex IPA,American IPA,206,16.0,206,Fort George Brewery,Astoria, OR,"Astoria,  OR"
836,,2322,Fort Pitt Ale,American Amber / Red Ale,151,12.0,151,Fort Pitt Brewing Company,Latrobe, PA,"Latrobe,  PA"
837,0.05,2661,Park,American Pale Wheat Ale,4,12.0,4,Fort Point Beer Company,San Francisco, CA,"San Francisco,  CA"
838,0.06,2660,Westfalia,American Amber / Red Ale,4,12.0,4,Fort Point Beer Company,San Francisco, CA,"San Francisco,  CA"
839,0.05,2659,KSA,Kölsch,4,12.0,4,Fort Point Beer Company,San Francisco, CA,"San Francisco,  CA"
840,0.06,2658,Villager,American IPA,4,12.0,4,Fort Point Beer Company,San Francisco, CA,"San Francisco,  CA"
841,0.09,2625,Dirty Bastard,Scotch Ale / Wee Heavy,15,12.0,15,Founders Brewing Company,Grand Rapids, MI,"Grand Rapids,  MI"
842,0.07,1565,Centennial IPA,American IPA,15,12.0,15,Founders Brewing Company,Grand Rapids, MI,"Grand Rapids,  MI"
843,0.05,1223,All Day IPA,American IPA,15,12.0,15,Founders Brewing Company,Grand Rapids, MI,"Grand Rapids,  MI"
844,0.08,1874,El Chingon IPA,American IPA,287,12.0,287,Four Corners Brewing Company,Dallas, TX,"Dallas,  TX"
845,0.06,1873,Block Party Robust Porter,American Porter,287,12.0,287,Four Corners Brewing Company,Dallas, TX,"Dallas,  TX"
846,0.05,1872,Local Buzz,American Blonde Ale,287,12.0,287,Four Corners Brewing Company,Dallas, TX,"Dallas,  TX"
847,0.06,2613,Feel Like Maplin' Love,Oatmeal Stout,22,16.0,22,Four Fathers Brewing ,Valparaiso, IN,"Valparaiso,  IN"
848,0.05,2612,Father's Beer,Belgian Pale Ale,22,16.0,22,Four Fathers Brewing ,Valparaiso, IN,"Valparaiso,  IN"
849,0.06,2611,The 26th,American IPA,22,16.0,22,Four Fathers Brewing ,Valparaiso, IN,"Valparaiso,  IN"
850,0.06,2610,The Gadget,American IPA,22,16.0,22,Four Fathers Brewing ,Valparaiso, IN,"Valparaiso,  IN"
851,0.04,1657,Leprechaun Lager,American Pale Lager,348,12.0,348,Four Horsemen Brewing Company,South Bend, IN,"South Bend,  IN"
852,0.05,2309,Sunbru Kölsch,Kölsch,160,12.0,160,Four Peaks Brewing Company,Tempe, AZ,"Tempe,  AZ"
853,0.06,1635,Kilt Lifter Scottish-Style Ale,,160,12.0,160,Four Peaks Brewing Company,Tempe, AZ,"Tempe,  AZ"
854,0.05,1616,Pumpkin Porter,American Porter,160,12.0,160,Four Peaks Brewing Company,Tempe, AZ,"Tempe,  AZ"
855,0.04,1585,Four Peaks Peach Ale,Fruit / Vegetable Beer,160,12.0,160,Four Peaks Brewing Company,Tempe, AZ,"Tempe,  AZ"
856,0.07,358,Hop Knot IPA,American IPA,160,12.0,160,Four Peaks Brewing Company,Tempe, AZ,"Tempe,  AZ"
857,0.06,179,Kilt Lifter Scottish-Style Ale (2009),Scottish Ale,160,12.0,160,Four Peaks Brewing Company,Tempe, AZ,"Tempe,  AZ"
858,0.05,178,Sunbru Kölsch,Kölsch,160,12.0,160,Four Peaks Brewing Company,Tempe, AZ,"Tempe,  AZ"
859,0.06,2428,Four String Vanilla Porter,American Porter,105,12.0,105,Four String Brewing Company,Columbus, OH,"Columbus,  OH"
860,0.05,2427,Suncaster Summer Wheat,American Pale Wheat Ale,105,12.0,105,Four String Brewing Company,Columbus, OH,"Columbus,  OH"
861,0.06,2425,Brass Knuckle Pale Ale,American Pale Ale (APA),105,12.0,105,Four String Brewing Company,Columbus, OH,"Columbus,  OH"
862,0.07,2424,Big Star White IPA,American White IPA,105,12.0,105,Four String Brewing Company,Columbus, OH,"Columbus,  OH"
863,0.06,1998,Old Detroit,American Amber / Red Ale,253,12.0,253,Frankenmuth Brewery,Frankenmuth, MI,"Frankenmuth,  MI"
864,0.07,1556,Batch 69 IPA,American IPA,253,12.0,253,Frankenmuth Brewery,Frankenmuth, MI,"Frankenmuth,  MI"
865,0.06,1208,Twisted Helles Summer Lager,Munich Helles Lager,253,12.0,253,Frankenmuth Brewery,Frankenmuth, MI,"Frankenmuth,  MI"
866,0.05,2527,OktoberFiesta,,66,12.0,66,Freetail Brewing Company,San Antonio, TX,"San Antonio,  TX"
867,0.07,2526,Texicali ,American Brown Ale,66,12.0,66,Freetail Brewing Company,San Antonio, TX,"San Antonio,  TX"
868,0.06,2525,Pinata Protest,Witbier,66,12.0,66,Freetail Brewing Company,San Antonio, TX,"San Antonio,  TX"
869,0.04,2524,Bat Outta Helles,Munich Helles Lager,66,12.0,66,Freetail Brewing Company,San Antonio, TX,"San Antonio,  TX"
870,0.07,2523,Original,American Amber / Red Ale,66,12.0,66,Freetail Brewing Company,San Antonio, TX,"San Antonio,  TX"
871,0.04,2522,Rye Wit,Witbier,66,12.0,66,Freetail Brewing Company,San Antonio, TX,"San Antonio,  TX"
872,0.06,2521,Soul Doubt,American IPA,66,12.0,66,Freetail Brewing Company,San Antonio, TX,"San Antonio,  TX"
873,0.04,2520,Yo Soy Un Berliner,Berliner Weissbier,66,12.0,66,Freetail Brewing Company,San Antonio, TX,"San Antonio,  TX"
874,0.04,1174,77 Fremont Select Spring Session IPA,American IPA,460,12.0,460,Fremont Brewing Company,Seattle, WA,"Seattle,  WA"
875,0.04,1116,Fremont Organic Pale Ale,American Pale Ale (APA),460,12.0,460,Fremont Brewing Company,Seattle, WA,"Seattle,  WA"
876,0.08,994,Abominable Ale,English Strong Ale,460,12.0,460,Fremont Brewing Company,Seattle, WA,"Seattle,  WA"
877,0.07,901,Harvest Ale,Saison / Farmhouse Ale,460,12.0,460,Fremont Brewing Company,Seattle, WA,"Seattle,  WA"
878,0.07,875,Fremont Summer Ale,American Pale Ale (APA),460,12.0,460,Fremont Brewing Company,Seattle, WA,"Seattle,  WA"
879,0.06,858,Universale Pale Ale,American Pale Ale (APA),460,12.0,460,Fremont Brewing Company,Seattle, WA,"Seattle,  WA"
880,0.07,857,Interurban IPA,American IPA,460,12.0,460,Fremont Brewing Company,Seattle, WA,"Seattle,  WA"
881,0.05,1300,Gateway Kolsch Style Ale,Kölsch,433,12.0,433,French Broad Brewery,Asheville, NC,"Asheville,  NC"
882,0.07,1260,Wee-Heavy-Er Scotch Ale,Scotch Ale / Wee Heavy,433,12.0,433,French Broad Brewery,Asheville, NC,"Asheville,  NC"
883,0.05,1259,13 Rebels ESB,Extra Special / Strong Bitter (ESB),433,12.0,433,French Broad Brewery,Asheville, NC,"Asheville,  NC"
884,0.07,2254,Salamander Slam,American IPA,180,16.0,180,Frog Level Brewing Company,Waynesville, NC,"Waynesville,  NC"
885,0.05,1658,Cack-A-Lacky,American Pale Ale (APA),347,12.0,347,Fullsteam Brewery,Durham, NC,"Durham,  NC"
886,0.07,2077,No Wake IPA,American IPA,228,12.0,228,Geneva Lake Brewing Company,Lake Geneva, WI,"Lake Geneva,  WI"
887,0.05,2076,Boathouse Blonde,American Blonde Ale,228,12.0,228,Geneva Lake Brewing Company,Lake Geneva, WI,"Lake Geneva,  WI"
888,0.05,2075,Cedar Point,American Amber / Red Ale,228,12.0,228,Geneva Lake Brewing Company,Lake Geneva, WI,"Lake Geneva,  WI"
889,0.07,2426,Clean Shave IPA,American IPA,106,12.0,106,Glabrous Brewing Company,Pineland, ME,"Pineland,  ME"
890,0.07,2045,Might As Well IPL,American Pale Lager,240,16.0,240,Golden Road Brewing,Los Angeles, CA,"Los Angeles,  CA"
891,0.06,1960,Saison Pamplemousse,Saison / Farmhouse Ale,240,12.0,240,Golden Road Brewing,Los Angeles, CA,"Los Angeles,  CA"
892,0.07,1777,2020 IPA,American IPA,240,16.0,240,Golden Road Brewing,Los Angeles, CA,"Los Angeles,  CA"
893,0.08,1698,Wolf Among Weeds IPA,American IPA,240,16.0,240,Golden Road Brewing,Los Angeles, CA,"Los Angeles,  CA"
894,0.09,1641,Better Weather IPA,American IPA,240,16.0,240,Golden Road Brewing,Los Angeles, CA,"Los Angeles,  CA"
895,0.06,1490,Point the Way IPA,American IPA,240,16.0,240,Golden Road Brewing,Los Angeles, CA,"Los Angeles,  CA"
896,0.05,1489,Golden Road Hefeweizen,Hefeweizen,240,16.0,240,Golden Road Brewing,Los Angeles, CA,"Los Angeles,  CA"
897,0.07,1399,Heal the Bay IPA,American IPA,240,16.0,240,Golden Road Brewing,Los Angeles, CA,"Los Angeles,  CA"
898,0.06,1296,Point the Way IPA,American IPA,240,12.0,240,Golden Road Brewing,Los Angeles, CA,"Los Angeles,  CA"
899,0.05,1034,Cabrillo Kölsch,Kölsch,240,16.0,240,Golden Road Brewing,Los Angeles, CA,"Los Angeles,  CA"
900,0.06,991,Get Up Offa That Brown,American Brown Ale,240,16.0,240,Golden Road Brewing,Los Angeles, CA,"Los Angeles,  CA"
901,0.08,750,Burning Bush Smoked IPA,American IPA,240,16.0,240,Golden Road Brewing,Los Angeles, CA,"Los Angeles,  CA"
902,0.08,749,Wolf Among Weeds IPA (2012),American IPA,240,16.0,240,Golden Road Brewing,Los Angeles, CA,"Los Angeles,  CA"
903,0.06,549,Point the Way IPA (2012),American IPA,240,16.0,240,Golden Road Brewing,Los Angeles, CA,"Los Angeles,  CA"
904,0.05,548,Golden Road Hefeweizen (2012),Hefeweizen,240,16.0,240,Golden Road Brewing,Los Angeles, CA,"Los Angeles,  CA"
905,0.07,2587,Vanilla Porter,American Porter,39,16.0,39,Gonzo's BiggDogg Brewing,Kalamazoo, MI,"Kalamazoo,  MI"
906,0.07,1109,Descender IPA,American IPA,464,12.0,464,Good Life Brewing Company,Bend, OR,"Bend,  OR"
907,0.06,1108,Sweet As Pacific Ale,American Pale Wheat Ale,464,12.0,464,Good Life Brewing Company,Bend, OR,"Bend,  OR"
908,0.06,1000,Good People Pale Ale,American Pale Ale (APA),478,12.0,478,Good People Brewing Company,Birmingham, AL,"Birmingham,  AL"
909,0.09,312,Snake Handler Double IPA,American Double / Imperial IPA,478,12.0,478,Good People Brewing Company,Birmingham, AL,"Birmingham,  AL"
910,0.06,311,Coffee Oatmeal Stout,Oatmeal Stout,478,12.0,478,Good People Brewing Company,Birmingham, AL,"Birmingham,  AL"
911,0.06,309,Good People IPA,American IPA,478,12.0,478,Good People Brewing Company,Birmingham, AL,"Birmingham,  AL"
912,0.06,308,Good People American Brown Ale,American Brown Ale,478,12.0,478,Good People Brewing Company,Birmingham, AL,"Birmingham,  AL"
913,0.06,2205,Mountain Rescue Pale Ale,American Pale Ale (APA),194,12.0,194,Goodlife Brewing Co.,Bend, OR,"Bend,  OR"
914,0.06,2198,Goose Island India Pale Ale,American IPA,196,12.0,196,Goose Island Brewery Company,Chicago, IL,"Chicago,  IL"
915,0.05,2457,312 Urban Pale Ale,American Pale Ale (APA),88,16.0,88,Goose Island Brewing Company,Chicago, IL,"Chicago,  IL"
916,0.05,2202,312 Urban Pale Ale,American Pale Ale (APA),88,12.0,88,Goose Island Brewing Company,Chicago, IL,"Chicago,  IL"
917,0.04,2201,312 Urban Wheat Ale,American Pale Wheat Ale,88,16.0,88,Goose Island Brewing Company,Chicago, IL,"Chicago,  IL"
918,0.04,1829,312 Urban Wheat Ale,American Pale Wheat Ale,88,12.0,88,Goose Island Brewing Company,Chicago, IL,"Chicago,  IL"
919,0.04,581,312 Urban Wheat Ale (2012),American Pale Wheat Ale,88,12.0,88,Goose Island Brewing Company,Chicago, IL,"Chicago,  IL"
920,0.05,1383,Beaver Logger,American Pale Lager,420,12.0,420,Gore Range Brewery,Edwards, CO,"Edwards,  CO"
921,0.05,477,White Water Wheat,American Pale Wheat Ale,536,12.0,536,Grand Canyon Brewing Company,Williams, AZ,"Williams,  AZ"
922,0.05,476,Grand Canyon American Pilsner,American Pilsner,536,12.0,536,Grand Canyon Brewing Company,Williams, AZ,"Williams,  AZ"
923,0.05,143,Grand Canyon Sunset Amber Ale,American Amber / Red Ale,536,12.0,536,Grand Canyon Brewing Company,Williams, AZ,"Williams,  AZ"
924,,142,Black Iron India Pale Ale,American IPA,536,12.0,536,Grand Canyon Brewing Company,Williams, AZ,"Williams,  AZ"
925,0.04,2129,Monarch Classic American Wheat,American Pale Wheat Ale,213,12.0,213,Grapevine Craft Brewery,Farmers Branch, TX,"Farmers Branch,  TX"
926,0.05,2127,Sir William's English Brown Ale,English Brown Ale,213,12.0,213,Grapevine Craft Brewery,Farmers Branch, TX,"Farmers Branch,  TX"
927,0.06,2126,Lakefire Rye Pale Ale,American Pale Ale (APA),213,12.0,213,Grapevine Craft Brewery,Farmers Branch, TX,"Farmers Branch,  TX"
928,0.05,2303,Beer Agent Re-Ignition,American Blonde Ale,165,16.0,165,Great Crescent Brewery,Aurora, IN,"Aurora,  IN"
929,0.06,1990,Cherry Ale,Fruit / Vegetable Beer,165,16.0,165,Great Crescent Brewery,Aurora, IN,"Aurora,  IN"
930,0.06,1702,Bourbon Barrel Aged Coconut Porter,American Porter,165,16.0,165,Great Crescent Brewery,Aurora, IN,"Aurora,  IN"
931,0.06,1701,Great Crescent IPA,American IPA,165,16.0,165,Great Crescent Brewery,Aurora, IN,"Aurora,  IN"
932,0.06,1700,Aurora Lager,Dortmunder / Export Lager,165,16.0,165,Great Crescent Brewery,Aurora, IN,"Aurora,  IN"
933,0.05,1699,Great Crescent Blonde Ale,American Blonde Ale,165,16.0,165,Great Crescent Brewery,Aurora, IN,"Aurora,  IN"
934,0.06,1269,Great Crescent Coconut Porter,American Porter,165,16.0,165,Great Crescent Brewery,Aurora, IN,"Aurora,  IN"
935,0.06,930,Great Crescent Oktoberfest Lager,Märzen / Oktoberfest,165,16.0,165,Great Crescent Brewery,Aurora, IN,"Aurora,  IN"
936,0.04,649,Great Crescent Brown Ale,American Brown Ale,165,16.0,165,Great Crescent Brewery,Aurora, IN,"Aurora,  IN"
937,0.06,639,Cherry Ale (1),Fruit / Vegetable Beer,165,16.0,165,Great Crescent Brewery,Aurora, IN,"Aurora,  IN"
938,0.06,626,Aurora Lager (2011),Dortmunder / Export Lager,165,16.0,165,Great Crescent Brewery,Aurora, IN,"Aurora,  IN"
939,0.06,615,Frosted Fields Winter Wheat,American Dark Wheat Ale,165,16.0,165,Great Crescent Brewery,Aurora, IN,"Aurora,  IN"
940,0.05,478,Great Crescent Belgian Style Wit,Witbier,165,16.0,165,Great Crescent Brewery,Aurora, IN,"Aurora,  IN"
941,0.07,455,Bourbon's Barrel Stout,American Stout,165,16.0,165,Great Crescent Brewery,Aurora, IN,"Aurora,  IN"
942,0.08,442,Great Crescent Stout,English Stout,165,16.0,165,Great Crescent Brewery,Aurora, IN,"Aurora,  IN"
943,0.06,441,Great Crescent Coconut Porter (2012),American Porter,165,16.0,165,Great Crescent Brewery,Aurora, IN,"Aurora,  IN"
944,0.06,440,Great Crescent Dark Lager,Euro Dark Lager,165,16.0,165,Great Crescent Brewery,Aurora, IN,"Aurora,  IN"
945,0.04,439,Great Crescent Mild Ale,English Dark Mild Ale,165,16.0,165,Great Crescent Brewery,Aurora, IN,"Aurora,  IN"
946,0.06,436,Great Crescent IPA (2011),American IPA,165,16.0,165,Great Crescent Brewery,Aurora, IN,"Aurora,  IN"
947,0.05,389,Great Crescent Blonde Ale (2011),American Blonde Ale,165,16.0,165,Great Crescent Brewery,Aurora, IN,"Aurora,  IN"
948,0.05,2650,Denver Pale Ale (Artist Series No. 1),American Pale Ale (APA),6,12.0,6,Great Divide Brewing Company,Denver, CO,"Denver,  CO"
949,0.09,2649,Hibernation Ale,Old Ale,6,12.0,6,Great Divide Brewing Company,Denver, CO,"Denver,  CO"
950,0.06,2648,Whitewater,American Pale Wheat Ale,6,12.0,6,Great Divide Brewing Company,Denver, CO,"Denver,  CO"
951,0.07,2647,Rumble,American IPA,6,12.0,6,Great Divide Brewing Company,Denver, CO,"Denver,  CO"
952,0.08,2646,Orabelle,Tripel,6,12.0,6,Great Divide Brewing Company,Denver, CO,"Denver,  CO"
953,0.05,2645,Lasso,American IPA,6,12.0,6,Great Divide Brewing Company,Denver, CO,"Denver,  CO"
954,0.1,2644,Yeti  Imperial Stout,Russian Imperial Stout,6,12.0,6,Great Divide Brewing Company,Denver, CO,"Denver,  CO"
955,0.07,2643,Colette,Saison / Farmhouse Ale,6,12.0,6,Great Divide Brewing Company,Denver, CO,"Denver,  CO"
956,0.07,2642,Titan IPA,American IPA,6,12.0,6,Great Divide Brewing Company,Denver, CO,"Denver,  CO"
957,0.04,404,Black Star Double Hopped Golden Lager (24 oz.),American Pale Lager,543,24.0,543,Great Northern Brewing Company,Whitefish, MT,"Whitefish,  MT"
958,0.04,164,Black Star Double Hopped Golden Lager (12 oz.),American Pale Lager,543,12.0,543,Great Northern Brewing Company,Whitefish, MT,"Whitefish,  MT"
959,0.05,1923,Commotion APA,American Pale Ale (APA),269,12.0,269,Great Raft Brewing Company,Shreveport, LA,"Shreveport,  LA"
960,0.05,1922,Southern Drawl Pale Lager,American Pale Lager,269,12.0,269,Great Raft Brewing Company,Shreveport, LA,"Shreveport,  LA"
961,0.05,1604,Chickawawa Lemonale,Fruit / Vegetable Beer,365,12.0,365,Great River Brewery,Davenport, IA,"Davenport,  IA"
962,0.07,1574,Barrel Aged Farmer,American Brown Ale,365,16.0,365,Great River Brewery,Davenport, IA,"Davenport,  IA"
963,0.05,1446,Great River Golden Ale,American Blonde Ale,365,12.0,365,Great River Brewery,Davenport, IA,"Davenport,  IA"
964,0.05,1275,Dirty Blonde Chocolate Ale,American Blonde Ale,365,12.0,365,Great River Brewery,Davenport, IA,"Davenport,  IA"
965,0.05,1244,Dos Pistolas,Vienna Lager,365,12.0,365,Great River Brewery,Davenport, IA,"Davenport,  IA"
966,0.05,1064,Owney Irish Style Red Ale,Irish Red Ale,365,16.0,365,Great River Brewery,Davenport, IA,"Davenport,  IA"
